Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Ecological Sustainability of Fish Resources of Inland Waters of the Western Balkans	Springer International Publishing		SpringerLink	10.1007/978-3-031-36926-1	SN:10.1007/978-3-031-36926-1	978-3-031-36926-1	2542-890X	2542-8926		2023	Controlled	Total_Item_Requests	2	2	0
Ecological Sustainability of Fish Resources of Inland Waters of the Western Balkans	Springer International Publishing		SpringerLink	10.1007/978-3-031-36926-1	SN:10.1007/978-3-031-36926-1	978-3-031-36926-1	2542-890X	2542-8926		2023	Controlled	Total_Item_Investigations	2	2	0
Ecological Sustainability of Fish Resources of Inland Waters of the Western Balkans	Springer International Publishing		SpringerLink	10.1007/978-3-031-36926-1	SN:10.1007/978-3-031-36926-1	978-3-031-36926-1	2542-890X	2542-8926		2023	Controlled	Unique_Item_Investigations	2	2	0
Ecological Sustainability of Fish Resources of Inland Waters of the Western Balkans	Springer International Publishing		SpringerLink	10.1007/978-3-031-36926-1	SN:10.1007/978-3-031-36926-1	978-3-031-36926-1	2542-890X	2542-8926		2023	Controlled	Unique_Title_Requests	2	2	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Unique_Title_Investigations	1	1	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Unique_Item_Requests	1	1	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Total_Item_Requests	1	1	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Total_Item_Investigations	1	1	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Unique_Item_Investigations	1	1	0
Ecosystem-Based Management, Ecosystem Services and Aquatic Biodiversity	Springer International Publishing		SpringerLink	10.1007/978-3-030-45843-0	SN:10.1007/978-3-030-45843-0	978-3-030-45843-0				2020	OA_Gold	Unique_Title_Requests	1	1	0
Electroanalytical Methods	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-04757-6	SN:10.1007/978-3-662-04757-6	978-3-662-04757-6				2005	Controlled	Unique_Title_Investigations	1	1	0
Electroanalytical Methods	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-04757-6	SN:10.1007/978-3-662-04757-6	978-3-662-04757-6				2005	Controlled	Total_Item_Investigations	1	1	0
Electroanalytical Methods	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-04757-6	SN:10.1007/978-3-662-04757-6	978-3-662-04757-6				2005	Controlled	Unique_Item_Investigations	1	1	0
Emerging Challenges to Food Production and Security in Asia, Middle East, and Africa	Springer International Publishing		SpringerLink	10.1007/978-3-030-72987-5	SN:10.1007/978-3-030-72987-5	978-3-030-72987-5				2021	Controlled	Unique_Title_Investigations	1	1	0
Emerging Challenges to Food Production and Security in Asia, Middle East, and Africa	Springer International Publishing		SpringerLink	10.1007/978-3-030-72987-5	SN:10.1007/978-3-030-72987-5	978-3-030-72987-5				2021	Controlled	Total_Item_Investigations	2	2	0
Emerging Challenges to Food Production and Security in Asia, Middle East, and Africa	Springer International Publishing		SpringerLink	10.1007/978-3-030-72987-5	SN:10.1007/978-3-030-72987-5	978-3-030-72987-5				2021	Controlled	Unique_Item_Investigations	1	1	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Unique_Title_Investigations	1	1	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Unique_Item_Requests	2	2	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Total_Item_Requests	2	2	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Total_Item_Investigations	2	2	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Unique_Item_Investigations	2	2	0
Emerging Sustainable Aquaculture Innovations in Africa	Springer Nature Singapore		SpringerLink	10.1007/978-981-19-7451-9	SN:10.1007/978-981-19-7451-9	978-981-19-7451-9	2730-6771	2730-678X		2023	Controlled	Unique_Title_Requests	1	1	0
Encyclopedia of African Religions and Philosophy	Springer Netherlands		SpringerLink	10.1007/978-94-024-2068-5	SN:10.1007/978-94-024-2068-5	978-94-024-2068-5				2021	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of African Religions and Philosophy	Springer Netherlands		SpringerLink	10.1007/978-94-024-2068-5	SN:10.1007/978-94-024-2068-5	978-94-024-2068-5				2021	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of African Religions and Philosophy	Springer Netherlands		SpringerLink	10.1007/978-94-024-2068-5	SN:10.1007/978-94-024-2068-5	978-94-024-2068-5				2021	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2017	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2017	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2017	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2018	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2018	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-47829-6	SN:10.1007/978-3-319-47829-6	978-3-319-47829-6				2018	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Unique_Item_Requests	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Total_Item_Requests	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Animal Cognition and Behavior	Springer International Publishing		SpringerLink	10.1007/978-3-319-55065-7	SN:10.1007/978-3-319-55065-7	978-3-319-55065-7				2022	Controlled	Unique_Title_Requests	1	1	0
Encyclopedia of Behavioral Medicine	Springer New York		SpringerLink	10.1007/978-1-4419-1005-9	SN:10.1007/978-1-4419-1005-9	978-1-4419-1005-9				2013	Controlled	Unique_Title_Investigations	3	3	0
Encyclopedia of Behavioral Medicine	Springer New York		SpringerLink	10.1007/978-1-4419-1005-9	SN:10.1007/978-1-4419-1005-9	978-1-4419-1005-9				2013	Controlled	Total_Item_Investigations	5	5	0
Encyclopedia of Behavioral Medicine	Springer New York		SpringerLink	10.1007/978-1-4419-1005-9	SN:10.1007/978-1-4419-1005-9	978-1-4419-1005-9				2013	Controlled	Unique_Item_Investigations	3	3	0
Encyclopedia of Clinical Neuropsychology	Springer New York		SpringerLink	10.1007/978-0-387-79948-3	SN:10.1007/978-0-387-79948-3	978-0-387-79948-3				2011	Controlled	Unique_Title_Investigations	2	2	0
Encyclopedia of Clinical Neuropsychology	Springer New York		SpringerLink	10.1007/978-0-387-79948-3	SN:10.1007/978-0-387-79948-3	978-0-387-79948-3				2011	Controlled	Total_Item_Investigations	2	2	0
Encyclopedia of Clinical Neuropsychology	Springer New York		SpringerLink	10.1007/978-0-387-79948-3	SN:10.1007/978-0-387-79948-3	978-0-387-79948-3				2011	Controlled	Unique_Item_Investigations	2	2	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Unique_Item_Requests	1	1	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Total_Item_Requests	2	2	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Total_Item_Investigations	2	2	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Coastal Science	Springer Netherlands		SpringerLink	10.1007/1-4020-3880-1	SN:10.1007/1-4020-3880-1	978-1-4020-3880-8	1388-4360			2005	Controlled	Unique_Title_Requests	1	1	0
Encyclopedia of Critical Psychology	Springer New York		SpringerLink	10.1007/978-1-4614-5583-7	SN:10.1007/978-1-4614-5583-7	978-1-4614-5583-7				2014	Controlled	Unique_Title_Investigations	5	5	0
Encyclopedia of Critical Psychology	Springer New York		SpringerLink	10.1007/978-1-4614-5583-7	SN:10.1007/978-1-4614-5583-7	978-1-4614-5583-7				2014	Controlled	Total_Item_Investigations	6	6	0
Encyclopedia of Critical Psychology	Springer New York		SpringerLink	10.1007/978-1-4614-5583-7	SN:10.1007/978-1-4614-5583-7	978-1-4614-5583-7				2014	Controlled	Unique_Item_Investigations	6	6	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-16999-6	SN:10.1007/978-3-319-16999-6	978-3-319-16999-6				2018	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-16999-6	SN:10.1007/978-3-319-16999-6	978-3-319-16999-6				2018	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-16999-6	SN:10.1007/978-3-319-16999-6	978-3-319-16999-6				2018	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-19650-3	SN:10.1007/978-3-319-19650-3	978-3-319-19650-3				2021	Controlled	Unique_Title_Investigations	3	3	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-19650-3	SN:10.1007/978-3-319-19650-3	978-3-319-19650-3				2021	Controlled	Total_Item_Investigations	3	3	0
Encyclopedia of Evolutionary Psychological Science	Springer International Publishing		SpringerLink	10.1007/978-3-319-19650-3	SN:10.1007/978-3-319-19650-3	978-3-319-19650-3				2021	Controlled	Unique_Item_Investigations	3	3	0
Encyclopedia of Genetics, Genomics, Proteomics and Informatics	Springer Netherlands		SpringerLink	10.1007/978-1-4020-6754-9	SN:10.1007/978-1-4020-6754-9	978-1-4020-6754-9				2008	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Genetics, Genomics, Proteomics and Informatics	Springer Netherlands		SpringerLink	10.1007/978-1-4020-6754-9	SN:10.1007/978-1-4020-6754-9	978-1-4020-6754-9				2008	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Genetics, Genomics, Proteomics and Informatics	Springer Netherlands		SpringerLink	10.1007/978-1-4020-6754-9	SN:10.1007/978-1-4020-6754-9	978-1-4020-6754-9				2008	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Green Materials	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4921-9	SN:10.1007/978-981-16-4921-9	978-981-16-4921-9				2023	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Green Materials	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4921-9	SN:10.1007/978-981-16-4921-9	978-981-16-4921-9				2023	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Green Materials	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4921-9	SN:10.1007/978-981-16-4921-9	978-981-16-4921-9				2023	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Membranes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-44324-8	SN:10.1007/978-3-662-44324-8	978-3-662-44324-8				2016	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Membranes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-44324-8	SN:10.1007/978-3-662-44324-8	978-3-662-44324-8				2016	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Membranes	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-44324-8	SN:10.1007/978-3-662-44324-8	978-3-662-44324-8				2016	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Neuroscience	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29678-2	SN:10.1007/978-3-540-29678-2	978-3-540-29678-2				2009	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Neuroscience	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29678-2	SN:10.1007/978-3-540-29678-2	978-3-540-29678-2				2009	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Neuroscience	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29678-2	SN:10.1007/978-3-540-29678-2	978-3-540-29678-2				2009	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Unique_Item_Requests	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Total_Item_Requests	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-29805-2	SN:10.1007/978-3-540-29805-2	978-3-540-29805-2				2007	Controlled	Unique_Title_Requests	1	1	0
Encyclopedia of Parasitology	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-43978-4	SN:10.1007/978-3-662-43978-4	978-3-662-43978-4				2016	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Parasitology	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-43978-4	SN:10.1007/978-3-662-43978-4	978-3-662-43978-4				2016	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Parasitology	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-43978-4	SN:10.1007/978-3-662-43978-4	978-3-662-43978-4				2016	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-28099-8	SN:10.1007/978-3-319-28099-8	978-3-319-28099-8				2017	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-28099-8	SN:10.1007/978-3-319-28099-8	978-3-319-28099-8				2017	Controlled	Total_Item_Investigations	2	2	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-28099-8	SN:10.1007/978-3-319-28099-8	978-3-319-28099-8				2017	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-24612-3	SN:10.1007/978-3-319-24612-3	978-3-319-24612-3				2020	Controlled	Unique_Title_Investigations	1	1	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-24612-3	SN:10.1007/978-3-319-24612-3	978-3-319-24612-3				2020	Controlled	Total_Item_Investigations	1	1	0
Encyclopedia of Personality and Individual Differences	Springer International Publishing		SpringerLink	10.1007/978-3-319-24612-3	SN:10.1007/978-3-319-24612-3	978-3-319-24612-3				2020	Controlled	Unique_Item_Investigations	1	1	0
Encyclopedia of Petroleum Geoscience	Springer International Publishing		SpringerLink	10.1007/978-3-319-02330-4	SN:10.1007/978-3-319-02330-4	978-3-319-02330-4	1388-4360	1871-756X		2018	Controlled	Unique_Title_Investigations	2	2	0
Encyclopedia of Petroleum Geoscience	Springer International Publishing		SpringerLink	10.1007/978-3-319-02330-4	SN:10.1007/978-3-319-02330-4	978-3-319-02330-4	1388-4360	1871-756X		2018	Controlled	Total_Item_Investigations	2	2	0
