Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Oral and pulmonary necrobacillosis in a juvenile reticulated giraffe	SAGE Publications		SAGE Journals	10.1177/1040638720987818						Unique_Item_Investigations	1	1	0
Oral and pulmonary necrobacillosis in a juvenile reticulated giraffe	SAGE Publications		SAGE Journals	10.1177/1040638720987818						Unique_Item_Requests	1	1	0
Oral and pulmonary necrobacillosis in a juvenile reticulated giraffe	SAGE Publications		SAGE Journals	10.1177/1040638720987818						Total_Item_Requests	1	1	0
Oral and pulmonary necrobacillosis in a juvenile reticulated giraffe	SAGE Publications		SAGE Journals	10.1177/1040638720987818						Total_Item_Investigations	1	1	0
Oral Microbiota Transplant in Dogs with Naturally Occurring Periodontitis	SAGE Publications		SAGE Journals	10.1177/0022034521995423						Unique_Item_Investigations	1	1	0
Oral Microbiota Transplant in Dogs with Naturally Occurring Periodontitis	SAGE Publications		SAGE Journals	10.1177/0022034521995423						Unique_Item_Requests	1	1	0
Oral Microbiota Transplant in Dogs with Naturally Occurring Periodontitis	SAGE Publications		SAGE Journals	10.1177/0022034521995423						Total_Item_Requests	1	1	0
Oral Microbiota Transplant in Dogs with Naturally Occurring Periodontitis	SAGE Publications		SAGE Journals	10.1177/0022034521995423						Total_Item_Investigations	1	1	0
Organizing Baristas in Halifax Cafes: Precarious Work and Gender and Class Identities in the Millennial Generation	SAGE Publications		SAGE Journals	10.1177/0896920517730671						Unique_Item_Investigations	1	1	0
Organizing Baristas in Halifax Cafes: Precarious Work and Gender and Class Identities in the Millennial Generation	SAGE Publications		SAGE Journals	10.1177/0896920517730671						Unique_Item_Requests	1	1	0
Organizing Baristas in Halifax Cafes: Precarious Work and Gender and Class Identities in the Millennial Generation	SAGE Publications		SAGE Journals	10.1177/0896920517730671						Total_Item_Requests	1	1	0
Organizing Baristas in Halifax Cafes: Precarious Work and Gender and Class Identities in the Millennial Generation	SAGE Publications		SAGE Journals	10.1177/0896920517730671						Total_Item_Investigations	1	1	0
Overview: What is Media Literacy, who Cares, and Why?	SAGE Publications		SAGE Journals	10.1177/016146810810701301						Unique_Item_Investigations	1	1	0
Overview: What is Media Literacy, who Cares, and Why?	SAGE Publications		SAGE Journals	10.1177/016146810810701301						Unique_Item_Requests	1	1	0
Overview: What is Media Literacy, who Cares, and Why?	SAGE Publications		SAGE Journals	10.1177/016146810810701301						Total_Item_Requests	1	1	0
Overview: What is Media Literacy, who Cares, and Why?	SAGE Publications		SAGE Journals	10.1177/016146810810701301						Total_Item_Investigations	2	2	0
Palliative Care in Critical Care Settings: A Systematic Review of Communication-Based Competencies Essential for Patient and Family Satisfaction	SAGE Publications Inc		SAGE Journals	10.1177/1049909116667071						Unique_Item_Investigations	1	1	0
Palliative Care in Critical Care Settings: A Systematic Review of Communication-Based Competencies Essential for Patient and Family Satisfaction	SAGE Publications Inc		SAGE Journals	10.1177/1049909116667071						Unique_Item_Requests	1	1	0
Palliative Care in Critical Care Settings: A Systematic Review of Communication-Based Competencies Essential for Patient and Family Satisfaction	SAGE Publications Inc		SAGE Journals	10.1177/1049909116667071						Total_Item_Requests	1	1	0
Palliative Care in Critical Care Settings: A Systematic Review of Communication-Based Competencies Essential for Patient and Family Satisfaction	SAGE Publications Inc		SAGE Journals	10.1177/1049909116667071						Total_Item_Investigations	1	1	0
Pansteatitis and severe hypocalcaemia in a cat	SAGE Publications		SAGE Journals	10.1016/j.jfms.2006.09.006						Unique_Item_Investigations	1	1	0
Pansteatitis and severe hypocalcaemia in a cat	SAGE Publications		SAGE Journals	10.1016/j.jfms.2006.09.006						Unique_Item_Requests	1	1	0
Pansteatitis and severe hypocalcaemia in a cat	SAGE Publications		SAGE Journals	10.1016/j.jfms.2006.09.006						Total_Item_Requests	1	1	0
Pansteatitis and severe hypocalcaemia in a cat	SAGE Publications		SAGE Journals	10.1016/j.jfms.2006.09.006						Total_Item_Investigations	1	1	0
Partner Support as a Protection Against Distress During the Transition to Parenthood	SAGE Publications		SAGE Journals	10.1177/0192513X19832933						Unique_Item_Investigations	1	1	0
Partner Support as a Protection Against Distress During the Transition to Parenthood	SAGE Publications		SAGE Journals	10.1177/0192513X19832933						Unique_Item_Requests	1	1	0
Partner Support as a Protection Against Distress During the Transition to Parenthood	SAGE Publications		SAGE Journals	10.1177/0192513X19832933						Total_Item_Requests	2	2	0
Partner Support as a Protection Against Distress During the Transition to Parenthood	SAGE Publications		SAGE Journals	10.1177/0192513X19832933						Total_Item_Investigations	2	2	0
Pathogenesis and Persistence of Increased Epithelial Mucosubstances in the Nasal Airways of Rats and Mice Episodically Exposed to Ethylene	SAGE Publications		SAGE Journals	10.1177/0192623320960459						Unique_Item_Investigations	1	1	0
Pathogenesis and Persistence of Increased Epithelial Mucosubstances in the Nasal Airways of Rats and Mice Episodically Exposed to Ethylene	SAGE Publications		SAGE Journals	10.1177/0192623320960459						Unique_Item_Requests	1	1	0
Pathogenesis and Persistence of Increased Epithelial Mucosubstances in the Nasal Airways of Rats and Mice Episodically Exposed to Ethylene	SAGE Publications		SAGE Journals	10.1177/0192623320960459						Total_Item_Requests	1	1	0
Pathogenesis and Persistence of Increased Epithelial Mucosubstances in the Nasal Airways of Rats and Mice Episodically Exposed to Ethylene	SAGE Publications		SAGE Journals	10.1177/0192623320960459						Total_Item_Investigations	1	1	0
Pathology Associated With Streptococcus spp. Infection in Baboons (Papio spp.)	SAGE Publications		SAGE Journals	10.1177/0300985820941496						Unique_Item_Investigations	1	1	0
Pathology Associated With Streptococcus spp. Infection in Baboons (Papio spp.)	SAGE Publications		SAGE Journals	10.1177/0300985820941496						Unique_Item_Requests	1	1	0
Pathology Associated With Streptococcus spp. Infection in Baboons (Papio spp.)	SAGE Publications		SAGE Journals	10.1177/0300985820941496						Total_Item_Requests	1	1	0
Pathology Associated With Streptococcus spp. Infection in Baboons (Papio spp.)	SAGE Publications		SAGE Journals	10.1177/0300985820941496						Total_Item_Investigations	1	1	0
Pathology Trainees’ Experience and Attitudes on Use of Digital Whole Slide Images	SAGE Publications		SAGE Journals	10.1177/2374289520951922						Unique_Item_Investigations	1	1	0
Pathology Trainees’ Experience and Attitudes on Use of Digital Whole Slide Images	SAGE Publications		SAGE Journals	10.1177/2374289520951922						Unique_Item_Requests	1	1	0
Pathology Trainees’ Experience and Attitudes on Use of Digital Whole Slide Images	SAGE Publications		SAGE Journals	10.1177/2374289520951922						Total_Item_Requests	1	1	0
Pathology Trainees’ Experience and Attitudes on Use of Digital Whole Slide Images	SAGE Publications		SAGE Journals	10.1177/2374289520951922						Total_Item_Investigations	1	1	0
Pattern analysis for the diagnosis of inflammatory skin lesions in domestic animals: An overview	SAGE Publications		SAGE Journals	10.1177/03009858231189456						Unique_Item_Investigations	1	1	0
Pattern analysis for the diagnosis of inflammatory skin lesions in domestic animals: An overview	SAGE Publications		SAGE Journals	10.1177/03009858231189456						Unique_Item_Requests	1	1	0
Pattern analysis for the diagnosis of inflammatory skin lesions in domestic animals: An overview	SAGE Publications		SAGE Journals	10.1177/03009858231189456						Total_Item_Requests	1	1	0
Pattern analysis for the diagnosis of inflammatory skin lesions in domestic animals: An overview	SAGE Publications		SAGE Journals	10.1177/03009858231189456						Total_Item_Investigations	1	1	0
Paying It Forward and Getting It Back: The Benefits of Shared Social Identity in Generalized Exchange	SAGE Publications		SAGE Journals	10.1177/0731121417712492						Unique_Item_Investigations	1	1	0
Paying It Forward and Getting It Back: The Benefits of Shared Social Identity in Generalized Exchange	SAGE Publications		SAGE Journals	10.1177/0731121417712492						Unique_Item_Requests	1	1	0
Paying It Forward and Getting It Back: The Benefits of Shared Social Identity in Generalized Exchange	SAGE Publications		SAGE Journals	10.1177/0731121417712492						Total_Item_Requests	1	1	0
Paying It Forward and Getting It Back: The Benefits of Shared Social Identity in Generalized Exchange	SAGE Publications		SAGE Journals	10.1177/0731121417712492						Total_Item_Investigations	1	1	0
Payments in the pandemic: orchestrating and imagining cross-boundary digital money infrastructures in China during COVID-19	SAGE Publications		SAGE Journals	10.1177/1329878X211024265						Unique_Item_Investigations	1	1	0
Payments in the pandemic: orchestrating and imagining cross-boundary digital money infrastructures in China during COVID-19	SAGE Publications		SAGE Journals	10.1177/1329878X211024265						Unique_Item_Requests	1	1	0
Payments in the pandemic: orchestrating and imagining cross-boundary digital money infrastructures in China during COVID-19	SAGE Publications		SAGE Journals	10.1177/1329878X211024265						Total_Item_Requests	1	1	0
Payments in the pandemic: orchestrating and imagining cross-boundary digital money infrastructures in China during COVID-19	SAGE Publications		SAGE Journals	10.1177/1329878X211024265						Total_Item_Investigations	1	1	0
Pediatric End-of-Life Care in Rural America: A Systematic Review	SAGE Publications Inc		SAGE Journals	10.1177/10499091211064202						Unique_Item_Investigations	1	1	0
Pediatric End-of-Life Care in Rural America: A Systematic Review	SAGE Publications Inc		SAGE Journals	10.1177/10499091211064202						Unique_Item_Requests	1	1	0
Pediatric End-of-Life Care in Rural America: A Systematic Review	SAGE Publications Inc		SAGE Journals	10.1177/10499091211064202						Total_Item_Requests	1	1	0
Pediatric End-of-Life Care in Rural America: A Systematic Review	SAGE Publications Inc		SAGE Journals	10.1177/10499091211064202						Total_Item_Investigations	1	1	0
Perceptions of Uncivil Discourse Online: An Examination of Types and Predictors	SAGE Publications		SAGE Journals	10.1177/0093650217699933						Unique_Item_Investigations	1	1	0
Perceptions of Uncivil Discourse Online: An Examination of Types and Predictors	SAGE Publications		SAGE Journals	10.1177/0093650217699933						Unique_Item_Requests	1	1	0
Perceptions of Uncivil Discourse Online: An Examination of Types and Predictors	SAGE Publications		SAGE Journals	10.1177/0093650217699933						Total_Item_Requests	1	1	0
Perceptions of Uncivil Discourse Online: An Examination of Types and Predictors	SAGE Publications		SAGE Journals	10.1177/0093650217699933						Total_Item_Investigations	1	1	0
Perfectionism, Achievement, and Affect in Children: A Comparison of Students From Gifted, Arts, and Regular Programs	SAGE Publications		SAGE Journals	10.1177/0829573509342392						Unique_Item_Investigations	2	2	0
Perfectionism, Achievement, and Affect in Children: A Comparison of Students From Gifted, Arts, and Regular Programs	SAGE Publications		SAGE Journals	10.1177/0829573509342392						Unique_Item_Requests	1	1	0
Perfectionism, Achievement, and Affect in Children: A Comparison of Students From Gifted, Arts, and Regular Programs	SAGE Publications		SAGE Journals	10.1177/0829573509342392						Total_Item_Requests	1	1	0
Perfectionism, Achievement, and Affect in Children: A Comparison of Students From Gifted, Arts, and Regular Programs	SAGE Publications		SAGE Journals	10.1177/0829573509342392						Total_Item_Investigations	2	2	0
Performing Gender in the Workplace Gender Socialization, Power, and Identity Among Women Faculty Members	SAGE Publications		SAGE Journals	10.1177/0091552108314756						Unique_Item_Investigations	1	1	0
Performing Gender in the Workplace Gender Socialization, Power, and Identity Among Women Faculty Members	SAGE Publications		SAGE Journals	10.1177/0091552108314756						Unique_Item_Requests	1	1	0
Performing Gender in the Workplace Gender Socialization, Power, and Identity Among Women Faculty Members	SAGE Publications		SAGE Journals	10.1177/0091552108314756						Total_Item_Requests	1	1	0
Performing Gender in the Workplace Gender Socialization, Power, and Identity Among Women Faculty Members	SAGE Publications		SAGE Journals	10.1177/0091552108314756						Total_Item_Investigations	2	2	0
Perinatal Loss: Experiences of Midwives and Nurses	SAGE Publications		SAGE Journals	10.1177/00302228211029143						Unique_Item_Investigations	1	1	0
Perinatal Loss: Experiences of Midwives and Nurses	SAGE Publications		SAGE Journals	10.1177/00302228211029143						Unique_Item_Requests	1	1	0
Perinatal Loss: Experiences of Midwives and Nurses	SAGE Publications		SAGE Journals	10.1177/00302228211029143						Total_Item_Requests	1	1	0
Perinatal Loss: Experiences of Midwives and Nurses	SAGE Publications		SAGE Journals	10.1177/00302228211029143						Total_Item_Investigations	1	1	0
Place Matters, But How? Rural Identity, Environmental Decision Making, and the Social Construction of Place	SAGE Publications		SAGE Journals	10.1111/j.1540-6040.2008.00248.x						Unique_Item_Investigations	1	1	0
Place Matters, But How? Rural Identity, Environmental Decision Making, and the Social Construction of Place	SAGE Publications		SAGE Journals	10.1111/j.1540-6040.2008.00248.x						Unique_Item_Requests	1	1	0
